name,latitude,longitude,location_name,type,source,distance_to_nearest_conflict_km,risk_status
Collège Marina,-11.6056477,27.4843151,,School,DRC_All_SCHool_Local,7.052020436964958,at-risk
CS Progrès,-11.609334,27.5324468,,School,DRC_All_SCHool_Local,9.589859654935116,at-risk
CS Epiphanie,-11.6513979,27.4860723,,School,DRC_All_SCHool_Local,2.7108138260123327,at-risk
CS Le Messie,-11.6485433,27.4745321,,School,DRC_All_SCHool_Local,2.1897288171165488,at-risk
Flora College,-11.6487864,27.4751013,,School,DRC_All_SCHool_Local,2.190141296073563,at-risk
Lycée Kiwele,-11.6519845,27.4841686,,School,DRC_All_SCHool_Local,2.50958819736009,at-risk
EP Ukaidi,-11.6736212,27.4623531,,School,DRC_All_SCHool_Local,0.9047823646733489,at-risk
EP Zamiri,-11.6735377,27.4626707,,School,DRC_All_SCHool_Local,0.8792382715542412,at-risk
,1.3940569,28.5940181,,School,DRC_All_SCHool_Local,2.0113295709211436,at-risk
Collège Saint Pie X,-5.8974633,22.3902416,,School,DRC_All_SCHool_Local,2.936391071150535,at-risk
Lycée Disuminyina,-5.8960759,22.3890185,,School,DRC_All_SCHool_Local,3.0890706382098307,at-risk
École Primaire Moyo Mupeluke,-5.8954676,22.3888468,,School,DRC_All_SCHool_Local,3.1180899408817986,at-risk
Logoa Primary School,3.479288,30.8400597,Logoa,School,DRC_All_SCHool_Local,0.5289740089268906,at-risk
Omba Primary School,3.4296549,30.7423213,Ombia,School,DRC_All_SCHool_Local,6.492492361559442,at-risk
,-3.5259614,28.8966661,,School,DRC_All_SCHool_Local,0.3514023757108463,at-risk
Rubona Primary School,-1.2194706,29.6046247,,School,DRC_All_SCHool_Local,0.9112857294608907,at-risk
Complexe Scolaire Âge d'Or,-11.6273188,27.4840799,,School,DRC_All_SCHool_Local,4.768606208952892,at-risk
College Kilima 2,-11.6480571,27.5549068,,School,DRC_All_SCHool_Local,9.829716901089714,at-risk
École Primaire Masalior,-9.2069545,25.8494006,,School,DRC_All_SCHool_Local,0.7760988473656475,at-risk
Institut Lwalaba,-9.2090644,25.8568289,,School,DRC_All_SCHool_Local,1.256079483290753,at-risk
Ecole promaire Rouge Gorge,-9.1948018,25.8610462,,School,DRC_All_SCHool_Local,1.3432168904769295,at-risk
École Primaire et Institut Baobab,-6.1057151,23.6249321,,School,DRC_All_SCHool_Local,5.643269809136595,at-risk
École Primaire Nyota,-9.2086582,25.8593627,,School,DRC_All_SCHool_Local,1.408193724555408,at-risk
Ecole Primaire Maleo,-9.1990059,25.8517071,,School,DRC_All_SCHool_Local,0.21755425023969818,at-risk
Institut Lusanga1,-9.2030887,25.8481548,,School,DRC_All_SCHool_Local,0.3987197845922515,at-risk
École Primaire Ngala ya lulu,-9.2032166,25.8477067,,School,DRC_All_SCHool_Local,0.437368781655608,at-risk
Ecole primaire Lusanga 2,-9.204307,25.8489295,,School,DRC_All_SCHool_Local,0.4931205074957094,at-risk
École Kankolongo,-6.1108232,23.6363401,,School,DRC_All_SCHool_Local,5.926140540682391,at-risk
École OUA,-6.1101938,23.6359404,,School,DRC_All_SCHool_Local,5.948165787185128,at-risk
Ancienne colonie scolaire,-5.8504745,13.0625759,,School,DRC_All_SCHool_Local,1.3920933727827058,at-risk
École Njanja,-11.6673061,27.5006712,,School,DRC_All_SCHool_Local,3.703657038374175,at-risk
École la Martine,-11.675913,27.5019834,,School,DRC_All_SCHool_Local,3.980862774248036,at-risk
École Kabwela,-11.6997512,27.5012479,,School,DRC_All_SCHool_Local,5.264308734368669,at-risk
École Anglicaine,-11.7031036,27.4482478,,School,DRC_All_SCHool_Local,4.520831677336666,at-risk
École Saint Tarcisse,-11.7028672,27.4420654,,School,DRC_All_SCHool_Local,4.835212653904919,at-risk
École Safari,-11.6392544,27.5330183,,School,DRC_All_SCHool_Local,7.842463831718298,at-risk
Joyeux Lutins,-4.3509125,15.2841388,Kinshasa,School,DRC_All_SCHool_Local,0.0,at-risk
École Ntalaia,-6.1057583,23.5765961,,School,DRC_All_SCHool_Local,5.558444019309604,at-risk
École Tshikulu,-6.1063664,23.5759309,,School,DRC_All_SCHool_Local,5.533677286969736,at-risk
Lycée Annuarité,-6.0914671,23.5670548,,School,DRC_All_SCHool_Local,7.458475534688709,at-risk
École Katuku,-6.0888173,23.5848269,,School,DRC_All_SCHool_Local,7.006982975743056,at-risk
École Kimbanguiste,-6.1039135,23.5696617,,School,DRC_All_SCHool_Local,6.1247037919274865,at-risk
École Mutombo Katshi,-6.1020039,23.5838573,,School,DRC_All_SCHool_Local,5.627435346543938,at-risk
École Konyi,-6.0925605,23.6437366,,School,DRC_All_SCHool_Local,8.011002448041559,at-risk
École Primaire Ditekemena,-6.1020259,23.5626385,,School,DRC_All_SCHool_Local,6.746792186612359,at-risk
École BEME,-6.115636,23.5570415,,School,DRC_All_SCHool_Local,6.095728259864972,at-risk
École de la Muya,-6.1051531,23.6213671,,School,DRC_All_SCHool_Local,5.517997586901192,at-risk
Iprotech et Institut Muetu Don Bosco,-6.1021919,23.5518283,,School,DRC_All_SCHool_Local,7.524947562372687,at-risk
,-6.0928656,23.566747,,School,DRC_All_SCHool_Local,7.340151952253466,at-risk
College Les Delices H. B.,-11.6167214,27.5182238,,School,DRC_All_SCHool_Local,7.897525064789249,at-risk
Institut Uwezo,-11.693184,27.5090371,,School,DRC_All_SCHool_Local,5.475491252143067,at-risk
École du 24 Novembre,-6.1109092,23.6201769,,School,DRC_All_SCHool_Local,4.885691746612526,at-risk
École Katokola,-6.0998508,23.6389718,,School,DRC_All_SCHool_Local,7.047033252455482,at-risk
École wa ba frère,-6.1031898,23.6428172,,School,DRC_All_SCHool_Local,7.035770791710726,at-risk
Maï-ndombe,-4.3826829,15.3500204,,School,DRC_All_SCHool_Local,3.6340793154180426,at-risk
Saint Alphonse,-11.6619018,27.426554,,School,DRC_All_SCHool_Local,4.400270136798112,at-risk
Lycée bilingue Claude Mafema,-4.4093129,15.2558878,,School,DRC_All_SCHool_Local,6.943369256228356,at-risk
College Kingudi,-4.4435781,15.4434097,,School,DRC_All_SCHool_Local,7.888516829021443,at-risk
Collège Saint Pie X,-4.3581576,15.3005393,,School,DRC_All_SCHool_Local,0.0,at-risk
Collège Petit Prince,-4.3562828,15.2960158,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Mukandasa,-11.6319645,27.471793,,School,DRC_All_SCHool_Local,3.898913479700282,at-risk
Complexe Scolaire Le Paturage,-11.6313776,27.4704668,,School,DRC_All_SCHool_Local,3.945761919832441,at-risk
College Libermann,-11.635304,27.4720773,,School,DRC_All_SCHool_Local,3.536829599715978,at-risk
Complexe scolaire LA GRACE,-11.6285031,27.4889638,,School,DRC_All_SCHool_Local,4.889248309626414,at-risk
Complexe Scolaire aux 3 Etoiles,-11.6310612,27.4822935,,School,DRC_All_SCHool_Local,4.309438556137505,at-risk
Saint Esprit,-11.6191942,27.4802814,,School,DRC_All_SCHool_Local,5.483014504561042,at-risk
ITFM: Institut Technique Fundi Maendeleo,-2.5063935,28.845158,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire St Bernard,-11.6384625,27.4050742,,School,DRC_All_SCHool_Local,7.404618426214589,at-risk
L'Age d'Or,-11.6539524,27.4745196,,School,DRC_All_SCHool_Local,1.6523040619454419,at-risk
Ecole Primaire Kapita,-4.4346121,15.4226034,,School,DRC_All_SCHool_Local,5.422114458423107,at-risk
College Bisengo Muembe,-4.4460514,15.4392688,,School,DRC_All_SCHool_Local,7.520866813986188,at-risk
Ecole 22 Septembre,-4.4172434,15.4181394,,School,DRC_All_SCHool_Local,4.943579153316784,at-risk
Ecole Meteo,-4.412074,15.4089202,,School,DRC_All_SCHool_Local,4.128596025144505,at-risk
Ecole Des Frere Ngwanza,-4.4128026,15.4282684,,School,DRC_All_SCHool_Local,6.147960470940449,at-risk
Ecole Primaire Malavu,-4.4311806,15.3888889,,School,DRC_All_SCHool_Local,1.6977242881244565,at-risk
Ecole Mbela,-4.4081753,15.3981289,,School,DRC_All_SCHool_Local,3.297330454810553,at-risk
Djiboa Dia Ditumba,-4.404395,15.407952,,School,DRC_All_SCHool_Local,4.4306907382810845,at-risk
Ecole de Moderne Espoir,-4.4212498,15.4254716,,School,DRC_All_SCHool_Local,5.68287298630405,at-risk
Ecole Bahumbu,-4.3763274,15.3719,,School,DRC_All_SCHool_Local,4.524680597554493,at-risk
Ecole Gerard,-4.3973531,15.3752134,,School,DRC_All_SCHool_Local,3.1988700707123243,at-risk
Centre Gali,-4.39785,15.373425,,School,DRC_All_SCHool_Local,3.1445098303160597,at-risk
Ecole Lulengo,-4.4160425,15.3690185,,School,DRC_All_SCHool_Local,1.2709138778346254,at-risk
College de l'amitie,-4.4524986,15.3959976,,School,DRC_All_SCHool_Local,3.784026956297382,at-risk
,-4.4533536,15.4086235,,School,DRC_All_SCHool_Local,4.8512053122051935,at-risk
Ecole Pere Coudrin,-4.4484938,15.4151922,,School,DRC_All_SCHool_Local,5.157654804091229,at-risk
Ecole Boyambi,-4.4314818,15.4111809,,School,DRC_All_SCHool_Local,4.11631201026448,at-risk
College Bel Elan,-4.42811,15.418064,,School,DRC_All_SCHool_Local,4.840956779380627,at-risk
College Sainte-Croix,-4.4256843,15.4252996,,School,DRC_All_SCHool_Local,5.638221335399935,at-risk
Ecole de l'Elbco,-4.4204145,15.4277486,,School,DRC_All_SCHool_Local,5.943397136885752,at-risk
College St-Albert,-4.4097375,15.4169778,,School,DRC_All_SCHool_Local,5.054761288330516,at-risk
College Pere Enoch,-4.420102,15.415779,,School,DRC_All_SCHool_Local,4.631009356599403,at-risk
Ecole St-Medard,-4.41669,15.414207,,School,DRC_All_SCHool_Local,4.531046332584254,at-risk
Ecole Ellen White,-4.424614,15.417509,,School,DRC_All_SCHool_Local,4.777234146698703,at-risk
Ecole Sainte-Vincent de Paul,-4.4073206,15.4242345,,School,DRC_All_SCHool_Local,5.902210227461357,at-risk
College St-Oscar,-4.4274453,15.4333524,,School,DRC_All_SCHool_Local,6.532459334124457,at-risk
Ecole Memo,-4.394924,15.371923,,School,DRC_All_SCHool_Local,3.4790808676775655,at-risk
Complexe Omala Yaca,-4.4054624,15.3704596,,School,DRC_All_SCHool_Local,2.338125563501045,at-risk
Ecole St-Benoit,-4.410911,15.3685349,,School,DRC_All_SCHool_Local,1.8126826814059838,at-risk
Ecole Victoria,-4.4427776,15.388611,,School,DRC_All_SCHool_Local,2.4292455301385862,at-risk
EP7 Kikimi,-4.4421389,15.4324491,,School,DRC_All_SCHool_Local,6.672968737091774,at-risk
Ecole Maman Dorcas,-4.431381,15.4086124,,School,DRC_All_SCHool_Local,3.8330666926725327,at-risk
La Trompette,-4.420551,15.41603,,School,DRC_All_SCHool_Local,4.651646864772749,at-risk
Institut 22 Septembre,-4.416317,15.417214,,School,DRC_All_SCHool_Local,4.865111252017143,at-risk
Ecole Mayamba,-4.422232,15.421407,,School,DRC_All_SCHool_Local,5.224322946163936,at-risk
Mabila de la Providence,-4.4137916,15.4157376,,School,DRC_All_SCHool_Local,4.778538694655302,at-risk
Complexe Scolaire Likasi,-4.4146767,15.3693867,kinshasa,School,DRC_All_SCHool_Local,1.3895698878374354,at-risk
College des Apotres,-4.4261124,15.3640503,,School,DRC_All_SCHool_Local,1.15227997862166,at-risk
Ecole Coco Mama,-4.4521383,15.4335804,,School,DRC_All_SCHool_Local,7.166324357920961,at-risk
Ecole Lubikulu,-4.4294289,15.4247978,,School,DRC_All_SCHool_Local,5.594554290592242,at-risk
Ecole primaire Mayoya,-4.4502566,15.4397133,,School,DRC_All_SCHool_Local,7.717906188233696,at-risk
Lycee Mere Marie En Peine,-4.425962,15.4217,,School,DRC_All_SCHool_Local,5.23898322917592,at-risk
,-4.4198897,15.4284625,,School,DRC_All_SCHool_Local,6.028517280658226,at-risk
"Ecole Kikimi 1, 2, 6, 8",-4.422445,15.420009,,School,DRC_All_SCHool_Local,5.067920142726578,at-risk
College Anicet,-4.422135,15.415163,,School,DRC_All_SCHool_Local,4.535852948003313,at-risk
College La Fleur,-4.412405,15.415085,,School,DRC_All_SCHool_Local,4.756412417386311,at-risk
College Don Bosco,-4.409386,15.413527,,School,DRC_All_SCHool_Local,4.7151677429351695,at-risk
Ecole Mwabi,-4.4074105,15.3676931,,School,DRC_All_SCHool_Local,2.209992001597542,at-risk
Coll. St-Jean Bosco,-4.40296,15.370933,,School,DRC_All_SCHool_Local,2.603535801329975,at-risk
Ecole Eunice Mpuntu,-4.4533124,15.4082252,,School,DRC_All_SCHool_Local,4.813915102695013,at-risk
Ecole Cot. / Institut Rhicam,-4.4384933,15.4363417,,School,DRC_All_SCHool_Local,6.998892137426838,at-risk
Ecole St-Hilaire,-4.42059,15.414907,,School,DRC_All_SCHool_Local,4.527691508538978,at-risk
Ecole Mulie Institut Ikuma,-4.420913,15.4280409,,School,DRC_All_SCHool_Local,5.969995790267616,at-risk
Ecole St-Joseph de Benoit Larbre,-4.419157,15.4273919,,School,DRC_All_SCHool_Local,5.92071753673858,at-risk
College Metropole,-4.409606,15.414264,,School,DRC_All_SCHool_Local,4.780914961921611,at-risk
Ecole Mansga,-4.4081253,15.4266113,,School,DRC_All_SCHool_Local,6.119530873195196,at-risk
CPK Ecole Publique,-4.4075713,15.4099164,,School,DRC_All_SCHool_Local,4.4402138831425235,at-risk
Ecole ITEC Kinshasa,-4.4063081,15.4206473,,School,DRC_All_SCHool_Local,5.575560769465949,at-risk
Ecole Malako,-4.4108706,15.4103327,,School,DRC_All_SCHool_Local,4.324644933887143,at-risk
Ecole M'balanda,-4.414371,15.41589,,School,DRC_All_SCHool_Local,4.776718419361629,at-risk
College Deborah / Meteo,-4.412234,15.414882,,School,DRC_All_SCHool_Local,4.741253631053511,at-risk
Ecole Saint-Viannet,-4.4174204,15.3691353,,School,DRC_All_SCHool_Local,1.1314667421217979,at-risk
Complexe scolaire Lalu,-4.4202261,15.3663502,,School,DRC_All_SCHool_Local,1.1105696280314983,at-risk
Ecole Notre-Dame de la Consolata,-4.4657163,15.4552034,,School,DRC_All_SCHool_Local,9.977518212224865,at-risk
Ecole Moliambo,-4.44001,15.43234,,School,DRC_All_SCHool_Local,6.601929515834818,at-risk
Ecole Molokai,-4.4522111,15.4186901,,School,DRC_All_SCHool_Local,5.699436070045604,at-risk
Ecole Pere Charles,-4.4524711,15.4081713,,School,DRC_All_SCHool_Local,4.7509917079873905,at-risk
Complexe Scolaire Sadisana,-4.425155,15.418608,,School,DRC_All_SCHool_Local,4.8973241624189905,at-risk
Ecole ITP Goge,-4.392015,15.377353,,School,DRC_All_SCHool_Local,3.8049946679796256,at-risk
Université Révérend KIM,-4.3923096,15.3752468,,University/Higher Education,DRC_All_SCHool_Local,3.7595978514414807,at-risk
Complexe Scolaire Rev. Jack Mus,-4.4141094,15.4342232,,School,DRC_All_SCHool_Local,6.760400586164895,at-risk
College Depart,-4.405042,15.410552,,School,DRC_All_SCHool_Local,4.63825781341466,at-risk
College Saint-Placide,-4.4074431,15.4109444,,School,DRC_All_SCHool_Local,4.547951807372248,at-risk
Ecole Mamaboka,-4.411578,15.4179753,,School,DRC_All_SCHool_Local,5.089440684785054,at-risk
Ecole Musenge Ex. Fatali,-4.417484,15.4199116,,School,DRC_All_SCHool_Local,5.131184329480281,at-risk
Institut St-Bikuku,-4.419932,15.419586,,School,DRC_All_SCHool_Local,5.051555669843488,at-risk
Groupe Scolaire Saint-Eloi,-4.417702,15.415989,,School,DRC_All_SCHool_Local,4.699795693648781,at-risk
Complexe Scolaire A.F.S.E.,-4.4138399,15.4302893,,School,DRC_All_SCHool_Local,6.339822052889398,at-risk
College Marquis Kivuvu,-4.4166961,15.4329298,,School,DRC_All_SCHool_Local,6.567941088209035,at-risk
Ecole Adventiste EPA Massina 2,-4.4213089,15.4303646,,School,DRC_All_SCHool_Local,6.222515755077525,at-risk
Ecole Privee Aku,-4.4239753,15.4233312,,School,DRC_All_SCHool_Local,5.425004851545281,at-risk
Complexe scolaire Mvundu,-4.4281772,15.4277095,,School,DRC_All_SCHool_Local,5.909649045398227,at-risk
Ecole Bikala,-4.4247784,15.4295014,,School,DRC_All_SCHool_Local,6.105649351384009,at-risk
Complexe scolaire Ste-Marie Minkoto,-4.4266819,15.4275389,,School,DRC_All_SCHool_Local,5.886616305425299,at-risk
Ecole EP6 Kikimi,-4.4285753,15.4309979,,School,DRC_All_SCHool_Local,6.2757271038987605,at-risk
Ecole Primaire 4 et 8,-4.4324433,15.4308317,,School,DRC_All_SCHool_Local,6.290829751943147,at-risk
Centre de rattrapage scolaire,-4.4268693,15.426217,,School,DRC_All_SCHool_Local,5.740342437333659,at-risk
Ecole Ikuma,-4.42796,15.419183,,School,DRC_All_SCHool_Local,4.964166813480725,at-risk
Ecole Msala,-4.427813,15.421405,,School,DRC_All_SCHool_Local,5.209684515669964,at-risk
College Bel'Onyx,-4.425316,15.416928,,School,DRC_All_SCHool_Local,4.71074883700087,at-risk
Ecole Vainqueur,-4.429073,15.420256,,School,DRC_All_SCHool_Local,5.089527844457042,at-risk
College St-Francois,-4.425288,15.414771,,School,DRC_All_SCHool_Local,4.471723630304606,at-risk
Ecole ITC Moukali,-4.4298934,15.4160219,,School,DRC_All_SCHool_Local,4.6285998186644735,at-risk
École Primaire Rvd Mouzi,-4.4461629,15.4181414,,School,DRC_All_SCHool_Local,5.332857805463188,at-risk
Ecole Pere Damien,-4.4479751,15.4151206,,School,DRC_All_SCHool_Local,5.123084330260395,at-risk
Ecole Mamandanda,-4.4421041,15.4099886,,School,DRC_All_SCHool_Local,4.3232468568508065,at-risk
Ecole Ngotto,-4.4399862,15.3983837,,School,DRC_All_SCHool_Local,3.06987914296296,at-risk
Ecole Pere Rene,-4.434471,15.405534,,School,DRC_All_SCHool_Local,3.569876883311543,at-risk
Ecole Montagneuse,-4.435776,15.398018,,School,DRC_All_SCHool_Local,2.825814420339824,at-risk
Ecole Muka,-4.434475,15.396523,,School,DRC_All_SCHool_Local,2.6184692239743206,at-risk
College du 22 Mars,-4.4234375,15.3903125,,School,DRC_All_SCHool_Local,1.7841782614726924,at-risk
Ecole INGA,-4.4157612,15.3918937,,School,DRC_All_SCHool_Local,2.250979587327664,at-risk
Elikya,-4.4059445,15.3744941,,School,DRC_All_SCHool_Local,2.2424193670421873,at-risk
Ecole Primaire Kinghoy,-4.4009243,15.3723954,,School,DRC_All_SCHool_Local,2.8098272958212243,at-risk
Ecole Masamba,-4.3986153,15.3747688,,School,DRC_All_SCHool_Local,3.057594390011521,at-risk
Ecole Primaire Lumfu2,-4.399576,15.375951,,School,DRC_All_SCHool_Local,2.9552838380618356,at-risk
Complexe Scolaire Q7 Njili,-4.40246,15.377496,,School,DRC_All_SCHool_Local,2.6515486447503083,at-risk
College de La Grace,-4.4018711,15.3883268,,School,DRC_All_SCHool_Local,3.1038391999359045,at-risk
Complexe Scolaire Assani,-4.406221,15.393046,,School,DRC_All_SCHool_Local,3.0240008587451594,at-risk
Complexe scolaire le Cameleon,-4.4202015,15.3906568,,School,DRC_All_SCHool_Local,1.9137601973986662,at-risk
College Notre Dame de Grace,-4.4262508,15.3932041,,School,DRC_All_SCHool_Local,2.0798646498970976,at-risk
Ecole Adventiste,-4.4290322,15.3955998,,School,DRC_All_SCHool_Local,2.367783451643748,at-risk
Ecole de la Pentecote,-4.427845,15.400756,,School,DRC_All_SCHool_Local,2.9233973208341504,at-risk
Ecole Biyela EP5,-4.4279009,15.4058298,,School,DRC_All_SCHool_Local,3.4852169291835597,at-risk
Ecole Ngwalabi,-4.429243,15.407191,,School,DRC_All_SCHool_Local,3.647099000846451,at-risk
Ecole Mamadou,-4.418533,15.414909,,School,DRC_All_SCHool_Local,4.564557762384149,at-risk
Lycee St-Joseph,-4.4169234,15.4139382,,School,DRC_All_SCHool_Local,4.496090036455818,at-risk
College Bel Elan,-4.4139916,15.4087765,,School,DRC_All_SCHool_Local,4.037768494540451,at-risk
Ecole (en construction 2016),-4.420432,15.411527,,School,DRC_All_SCHool_Local,4.159374602231619,at-risk
Centre Scolaire Bomoko,-4.4217856,15.4111584,,School,DRC_All_SCHool_Local,4.0986094973343254,at-risk
Orphelinat Mahanaim,-4.424292,15.4099478,,School,DRC_All_SCHool_Local,3.941267013520375,at-risk
Ecole Primaire 5,-4.424291,15.402154,,School,DRC_All_SCHool_Local,3.0786847223890614,at-risk
Institut Muyumbu,-4.4270683,15.4004593,,School,DRC_All_SCHool_Local,2.88610404860889,at-risk
College Saint-Joseph,-4.4245594,15.3969254,,School,DRC_All_SCHool_Local,2.49832941872886,at-risk
Ecole Les Oliviers,-4.4187844,15.4021287,,School,DRC_All_SCHool_Local,3.1755146952199573,at-risk
Complexe Scolaire Bolingani,-4.4209322,15.3968289,,School,DRC_All_SCHool_Local,2.54760870380859,at-risk
Ecole Mabiko,-4.4215965,15.4008964,,School,DRC_All_SCHool_Local,2.9752633587833746,at-risk
Complexe scolaire Les Oliviers,-4.4195564,15.3992948,,School,DRC_All_SCHool_Local,2.8498295212357023,at-risk
Ecole Tembe,-4.4151284,15.4035147,,School,DRC_All_SCHool_Local,3.446508825569873,at-risk
Ecole Soleil,-4.4105854,15.3946438,,School,DRC_All_SCHool_Local,2.827620615072916,at-risk
Groupe Scolaire,-4.411567,15.396355,,School,DRC_All_SCHool_Local,2.9182470829289526,at-risk
Ecole Samuel Masambakidi,-4.4144665,15.4000655,,School,DRC_All_SCHool_Local,3.1216996678433104,at-risk
College Oasis,-4.411871,15.408565,,School,DRC_All_SCHool_Local,4.100829942761185,at-risk
"Ecole Malako, EP3, St-marc",-4.408757,15.409432,,School,DRC_All_SCHool_Local,4.332407747978089,at-risk
Ecole Infrak,-4.4089374,15.4057587,,School,DRC_All_SCHool_Local,3.9622316255067,at-risk
Ecole Ste-Rita,-4.408856,15.3996328,,School,DRC_All_SCHool_Local,3.388156281723167,at-risk
Lycee Mwinda,-4.4097948,15.3960943,,School,DRC_All_SCHool_Local,3.0087885610916105,at-risk
Institut Foi EP Yasa,-4.4098193,15.3957756,,School,DRC_All_SCHool_Local,2.979020850808812,at-risk
College Kwayoungu,-4.4060773,15.3933608,,School,DRC_All_SCHool_Local,3.059523585981942,at-risk
College Royal,-4.404215,15.409544,,School,DRC_All_SCHool_Local,4.5902680675031045,at-risk
