name,latitude,longitude,location_name,type,source
Institut Vuhimba,-0.3183031,29.2095834,,School,DRC_All_SCHool_Local
Institut Vinyangingi,-0.7008747,29.1646739,,School,DRC_All_SCHool_Local
Institut Uzima,-1.6647255,29.2269184,,School,DRC_All_SCHool_Local
Institut Vangu,-2.5271964,28.8563752,,School,DRC_All_SCHool_Local
Institut Tupendane,-2.4885711,28.8426558,,School,DRC_All_SCHool_Local
Institut Tuungane,-1.6730995,29.2363268,,School,DRC_All_SCHool_Local
Institut Tunarudi,-0.4063969,29.3199288,,School,DRC_All_SCHool_Local
Institut Technique de Kirumba,-0.5754004,29.1911055,,School,DRC_All_SCHool_Local
Institut Shinda,-1.0987884,29.5231311,,School,DRC_All_SCHool_Local
Institut Saint Matthieu,-2.5183667,28.8339942,,School,DRC_All_SCHool_Local
Institut Saint Marc,-1.6500437,29.2223594,,School,DRC_All_SCHool_Local
Institut Rupaya,0.302965,29.2463163,,School,DRC_All_SCHool_Local
Institut Saint François,0.1040075,29.2639706,,School,DRC_All_SCHool_Local
Institut Plateau,-2.5098495,28.8449002,,School,DRC_All_SCHool_Local
Institut Raha,-3.034324,28.4339639,,School,DRC_All_SCHool_Local
Institut Nyamitaba,-1.3761417,28.992245,,School,DRC_All_SCHool_Local
Institut Olimba,-2.5175833,28.8509605,,School,DRC_All_SCHool_Local
Institut Nyabiondo,-1.3156039,28.7276007,,School,DRC_All_SCHool_Local
Institut Nyakariba,-1.3663195,28.9736715,,School,DRC_All_SCHool_Local
Institut Ngesha,-1.3643741,28.7762317,,School,DRC_All_SCHool_Local
Institut Ngungu,-1.6527919,28.8837181,,School,DRC_All_SCHool_Local
Institut Ndamugenga,-1.2656421,29.438103,,School,DRC_All_SCHool_Local
Institut Neema,-0.5694394,29.2019127,,School,DRC_All_SCHool_Local
Institut Mutabo,-1.1622126,29.5006459,,School,DRC_All_SCHool_Local
Institut Mushere,-2.4983272,28.888311,,School,DRC_All_SCHool_Local
Institut Musika,-3.0316415,28.435182,,School,DRC_All_SCHool_Local
Institut Murambi,-1.6570772,28.9095391,,School,DRC_All_SCHool_Local
Institut Musanga,-0.6946724,29.1593205,,School,DRC_All_SCHool_Local
Lycée Sainte Philomene,-3.024464,28.4425211,,School,DRC_All_SCHool_Local
Lycée Mapema,-1.1830947,29.4466113,,School,DRC_All_SCHool_Local
Lycée Nyakavogo,-2.4802064,28.8178244,,School,DRC_All_SCHool_Local
Lycée Familiya Dei,-2.5197534,28.8365292,,School,DRC_All_SCHool_Local
Lycée Cesar,-2.5161706,28.839689,,School,DRC_All_SCHool_Local
Lycée Cirezi,-2.4999338,28.873106,,School,DRC_All_SCHool_Local
Lycée Amani,-1.6812129,29.2316446,,School,DRC_All_SCHool_Local
Institut Busenyerwa,-0.5949288,29.1759588,,School,DRC_All_SCHool_Local
Institut Wetemwami,-1.7265763,28.9934583,,School,DRC_All_SCHool_Local
Institut Zanner,-1.6764252,29.2201447,,School,DRC_All_SCHool_Local
Institut Vusanga,-0.279351,29.2286467,,School,DRC_All_SCHool_Local
Institut Vuyinga,-0.5431891,29.1455402,,School,DRC_All_SCHool_Local
Katoka Primary School,-10.6598717,22.7473642,,School,DRC_All_SCHool_Local
Kimbilio Primary School,-11.6575365,27.5730305,,School,DRC_All_SCHool_Local
Katoka Secondary School,-10.6599666,22.7479758,,School,DRC_All_SCHool_Local
Kidingi,-5.2478787,28.8814127,,School,DRC_All_SCHool_Local
Ecole Primaire Kangote,0.1692109,29.3045484,,School,DRC_All_SCHool_Local
Ecole Primaire Salema,0.1713548,29.3034081,,School,DRC_All_SCHool_Local
Institut St Antoine de Padoue-Vurungi,-0.1418888,29.3136861,,School,DRC_All_SCHool_Local
École primaire Nyabili-Bisarabwe,-0.1394599,29.3147975,,School,DRC_All_SCHool_Local
Institut Burumbika,0.1558928,29.3230443,,School,DRC_All_SCHool_Local
Institut Vurumbika,0.1567287,29.3233761,,School,DRC_All_SCHool_Local
Complexe Scolaire Menuibo,0.1580369,29.3194665,,School,DRC_All_SCHool_Local
Institut Heri,0.1120364,29.3786321,,School,DRC_All_SCHool_Local
Ecole Primaire Teule,0.1114841,29.3785984,,School,DRC_All_SCHool_Local
Ecole Primaire Baraka,0.1219224,29.3799234,,School,DRC_All_SCHool_Local
Complexe Scolaire les Prophètes,0.0951591,29.3793351,,School,DRC_All_SCHool_Local
Ecole Primaire Lwanzo,0.0890565,29.3798286,,School,DRC_All_SCHool_Local
Institut Malera,0.112202,29.3784466,,School,DRC_All_SCHool_Local
CS Boresha,0.1167007,29.3801217,,School,DRC_All_SCHool_Local
Complexe Scolaire Boresha,0.1164046,29.3802876,,School,DRC_All_SCHool_Local
Complexe Scolaire Muti wa Nzuki,0.0969173,29.3772329,,School,DRC_All_SCHool_Local
Ecole Primaire Butsundo,0.1243511,29.2763007,,School,DRC_All_SCHool_Local
Complexe Scolaire Koweït,0.1158184,29.2698879,,School,DRC_All_SCHool_Local
Complexe Scolaire les Unis,0.1177488,29.2717526,,School,DRC_All_SCHool_Local
Institut Kavaghendi,0.1439051,29.2914511,,School,DRC_All_SCHool_Local
Institut De Butembo,0.1428331,29.2915133,,School,DRC_All_SCHool_Local
ÉcolePrimaire Matengenezo,0.1429463,29.2899528,,School,DRC_All_SCHool_Local
IABU,0.1424158,29.292284,,School,DRC_All_SCHool_Local
Institut Kalemba,0.1441734,29.2928684,,School,DRC_All_SCHool_Local
Institut Kanyabayonga,0.1434382,29.2905808,,School,DRC_All_SCHool_Local
École Primaire Nyamusigha,0.1440445,29.2918526,,School,DRC_All_SCHool_Local
École Primaire Kyambuli,0.1425231,29.2912364,,School,DRC_All_SCHool_Local
Complexe Scolaire les Anges,0.1429683,29.2931228,,School,DRC_All_SCHool_Local
Institut Matengenezo,0.1421416,29.288595,,School,DRC_All_SCHool_Local
Institut Byambwe,0.142391,29.2887896,,School,DRC_All_SCHool_Local
École primaire Kitsimba. CBCA,-0.1464216,29.3322936,,School,DRC_All_SCHool_Local
Complexe Scolaire Kiyiro,0.1323075,29.3389265,,School,DRC_All_SCHool_Local
École Primaire Kiyiro,0.1186936,29.3470227,,School,DRC_All_SCHool_Local
École Primaire d'Application Mabono,-0.2752839,29.2017291,,School,DRC_All_SCHool_Local
Institut Kitsombiro,-0.2758612,29.2025392,,School,DRC_All_SCHool_Local
Institut Technique Médical Kitsombiro,-0.276892,29.2000763,,School,DRC_All_SCHool_Local
Institut Matumaini,0.1157025,29.2963549,,School,DRC_All_SCHool_Local
École Primaire Mabutwa,0.114739,29.2968425,,School,DRC_All_SCHool_Local
Complexe Scolaire Makoma,0.1132781,29.2951192,,School,DRC_All_SCHool_Local
Ecole Maternelle Hurburt,0.1493785,29.2874632,,School,DRC_All_SCHool_Local
Ecole Primaire Hurbut,0.1492805,29.2880599,,School,DRC_All_SCHool_Local
École Primaire Kabasali,0.1174955,29.2976188,,School,DRC_All_SCHool_Local
École Primaire Olota,0.1187268,29.2971308,,School,DRC_All_SCHool_Local
Institut Enungu,0.119072,29.2970544,,School,DRC_All_SCHool_Local
Institut Mbovote,0.1189003,29.2968037,,School,DRC_All_SCHool_Local
Institut Umoja de LuveveII,-0.1107152,29.3600777,,School,DRC_All_SCHool_Local
Ecole Primaire Kaleveryo,-0.28113,29.1984233,,School,DRC_All_SCHool_Local
Institut Neema,0.0623267,29.3167941,,School,DRC_All_SCHool_Local
Complexe Scolaire Horizon des Princes,0.1038657,29.3194144,,School,DRC_All_SCHool_Local
Ecole Primaire La Confiance,0.1501368,29.310943,,School,DRC_All_SCHool_Local
Ecole Primaire Vikala,-0.2551705,29.1985132,,School,DRC_All_SCHool_Local
Ecole Primaire Mavono,0.1508834,29.302353,,School,DRC_All_SCHool_Local
Institut Lyambo,0.1505153,29.3019291,,School,DRC_All_SCHool_Local
Institut Linzo,0.1519958,29.3039797,,School,DRC_All_SCHool_Local
Ecole primaire Kasongwe/Eglise Bethel Tabernacle,0.1315305,29.28673,,School,DRC_All_SCHool_Local
Complexe Scolaire Huruma,0.1064551,29.303299,,School,DRC_All_SCHool_Local
École Primaire Kanyanguku,0.1042057,29.3031642,,School,DRC_All_SCHool_Local
École Primaire Kambuli,0.066045,29.3344234,,School,DRC_All_SCHool_Local
Ecole Primaire Kiombwe,0.0900821,29.3327169,,School,DRC_All_SCHool_Local
École Primaire Kyavaghendi,0.0937739,29.334594,,School,DRC_All_SCHool_Local
École Primaire Misevere,0.0906791,29.3270324,,School,DRC_All_SCHool_Local
École Primaire Mulekya,0.0892923,29.328496,,School,DRC_All_SCHool_Local
Ecole Primaire et Institut Mylene Fournier,0.0740917,29.3176881,,School,DRC_All_SCHool_Local
École Primaire Karibu,0.1330488,29.3198341,,School,DRC_All_SCHool_Local
Complexe Scolaire Nyalulembe,0.1315864,29.3223123,,School,DRC_All_SCHool_Local
Complexe Scolaire Horizon,0.1326143,29.3206221,,School,DRC_All_SCHool_Local
Complexe Scolaire Les Petits Génies,0.1257241,29.3203466,,School,DRC_All_SCHool_Local
Institut Vulema,0.1041,29.303465,,School,DRC_All_SCHool_Local
Institut Pumziko,0.1676863,29.3033586,,School,DRC_All_SCHool_Local
Institut Nzeghesi,0.1163549,29.2751172,,School,DRC_All_SCHool_Local
Institut Mususa,0.1409223,29.2643491,,School,DRC_All_SCHool_Local
Institut Morelle,0.1104586,29.287619,,School,DRC_All_SCHool_Local
Institut Mont des Oliviers,0.1173034,29.2815965,,School,DRC_All_SCHool_Local
Institut La Savane,0.1124827,29.281147,,School,DRC_All_SCHool_Local
Institut Kavale,0.1114709,29.2851961,,School,DRC_All_SCHool_Local
Institut Katwa Kirundi,0.1084953,29.2888862,,School,DRC_All_SCHool_Local
Institut Kasokero,0.13197,29.2942859,,School,DRC_All_SCHool_Local
Institut Baku,0.1411738,29.262187,,School,DRC_All_SCHool_Local
Institut Alpha,0.1399883,29.2691633,,School,DRC_All_SCHool_Local
Ecole Primaire Mutiri/Vulamba,0.1389561,29.2676807,,School,DRC_All_SCHool_Local
École Primaire Mama Wa Rehema,0.1181465,29.2803656,,School,DRC_All_SCHool_Local
Ecole Primaire Kihu,0.1371067,29.2711717,,School,DRC_All_SCHool_Local
École Primaire Katsya,0.1178828,29.2806853,,School,DRC_All_SCHool_Local
Ecole Primaire Kambali,0.1408899,29.2648958,,School,DRC_All_SCHool_Local
École Primaire Alfajiri Est,0.1126346,29.2814651,,School,DRC_All_SCHool_Local
Complexe Scolaire PSK de l'unité,0.1208061,29.2973739,,School,DRC_All_SCHool_Local
Complexe scolaire Lwangoko,0.1391961,29.2660254,,School,DRC_All_SCHool_Local
Institut Shalom de Mutiri,0.1304564,29.3088906,,School,DRC_All_SCHool_Local
Institut Technique Médical Adventiste de Mutiri,0.1319857,29.3085892,,School,DRC_All_SCHool_Local
Institut Adventiste de Mutiri,0.1322863,29.30829,,School,DRC_All_SCHool_Local
Centre de Promotion Sociale CBCA Mutiri,0.130178,29.3068522,,School,DRC_All_SCHool_Local
École Primaire Wasingya,0.130384,29.3086544,,School,DRC_All_SCHool_Local
École Primaire Kimemi,0.1298658,29.3071815,,School,DRC_All_SCHool_Local
Institut Kinyavuyiri,0.1299651,29.3082138,,School,DRC_All_SCHool_Local
École Primaire Malonga,0.1130269,29.3204797,,School,DRC_All_SCHool_Local
École Primaire Butuli,0.1177935,29.3401792,,School,DRC_All_SCHool_Local
Institut Mumbo,0.1098125,29.3404313,,School,DRC_All_SCHool_Local
École Primaire Lwanzo,0.1082699,29.33068,,School,DRC_All_SCHool_Local
Complexe Scolaire Muti wa nzuki,0.1162769,29.3282104,,School,DRC_All_SCHool_Local
École Primaire Vulinda,0.1103256,29.3327895,,School,DRC_All_SCHool_Local
École Secondaire Musiyiro,0.1022893,29.3176618,,School,DRC_All_SCHool_Local
École Primaire Béthel,0.1158377,29.3417494,,School,DRC_All_SCHool_Local
École Primaire Kisomo,0.1034445,29.3353046,,School,DRC_All_SCHool_Local
Institut de la Patience,0.1101433,29.3240917,,School,DRC_All_SCHool_Local
École Primaire Kirivata,0.1124676,29.3404162,,School,DRC_All_SCHool_Local
École Primaire Lenda,0.1047056,29.3176846,,School,DRC_All_SCHool_Local
Complexe Scolaire SOCAPI,0.1126359,29.3213718,,School,DRC_All_SCHool_Local
Complexe Scolaire Les Prophètes,0.1146367,29.3303367,,School,DRC_All_SCHool_Local
Ecole Primaire Bahati,0.1043375,29.3148377,,School,DRC_All_SCHool_Local
École Primaire La Tolérance,0.1118437,29.3327696,,School,DRC_All_SCHool_Local
Institut Bahati,0.1036823,29.31458,,School,DRC_All_SCHool_Local
École Primaire Ikonga,0.1167483,29.345965,,School,DRC_All_SCHool_Local
École Primaire Uwakere,0.1047085,29.3165368,,School,DRC_All_SCHool_Local
École Primaire Vulindi,0.1699937,29.2845525,,School,DRC_All_SCHool_Local
Institut Vulindi,0.1709233,29.2854309,,School,DRC_All_SCHool_Local
Institut Makerere,0.1562257,29.308294,,School,DRC_All_SCHool_Local
Ecole Primaire Kavale,0.1557572,29.3076293,,School,DRC_All_SCHool_Local
Ecole Primaire Makerere,0.1588333,29.3086258,,School,DRC_All_SCHool_Local
École Primaire Ivatama,0.0197668,29.2564375,,School,DRC_All_SCHool_Local
École Primaire Katolo,0.0198785,29.2550541,,School,DRC_All_SCHool_Local
Institut Vusigha,0.0190478,29.2563696,,School,DRC_All_SCHool_Local
Complexe Scolaire La Persévérance,0.0952605,29.3017758,,School,DRC_All_SCHool_Local
Institut Amani,0.0961472,29.3019886,,School,DRC_All_SCHool_Local
Complexe Scolaire Uamsho,0.1102848,29.3156219,,School,DRC_All_SCHool_Local
Complexe Scolaire Sainte Thérèse,0.1286585,29.276764,,School,DRC_All_SCHool_Local
Institut Mulinda,0.184285,29.3048133,,School,DRC_All_SCHool_Local
Institut Mariane,0.1681552,29.3102626,,School,DRC_All_SCHool_Local
Institut Baraka,0.1601463,29.271044,,School,DRC_All_SCHool_Local
Ecole Primaire Ngise,0.17395,29.2921967,,School,DRC_All_SCHool_Local
École Primaire Mutilitili,0.1868795,29.2758877,,School,DRC_All_SCHool_Local
E. P. Musomi,0.1606203,29.2707702,,School,DRC_All_SCHool_Local
Ecole Primaire Mulinda,0.1846,29.3049533,,School,DRC_All_SCHool_Local
E. P. Matengenezo+Institut Kivako,0.1425849,29.2899088,,School,DRC_All_SCHool_Local
Ecole Primaire Roi David,0.1848918,29.3086716,,School,DRC_All_SCHool_Local
Ecole Primaire Kibale,0.1677394,29.2790868,,School,DRC_All_SCHool_Local
EP et Institut Faradja,0.1517183,29.2849867,,School,DRC_All_SCHool_Local
Complexe Scolaire Omega,0.1684683,29.2980167,,School,DRC_All_SCHool_Local
Institut Jou Furu,0.1559354,29.2902777,,School,DRC_All_SCHool_Local
"Complexe Scolaire Amelac(maternelle, E. P., Secondaire)",0.154805,29.29329,,School,DRC_All_SCHool_Local
Complexe Scolaire Kiyiro,0.1421235,29.3245641,,School,DRC_All_SCHool_Local
Complexe Scolaire Muhasa,0.1211484,29.334549,,School,DRC_All_SCHool_Local
Complexe Scolaire Hermon,0.1228021,29.3257275,,School,DRC_All_SCHool_Local
École Primaire Mwangu,0.1209501,29.3270556,,School,DRC_All_SCHool_Local
Institut Buma,-4.4633738,15.4615724,,School,DRC_All_SCHool_Local
EP Buma,-4.463299,15.4614839,,School,DRC_All_SCHool_Local
Sous division Bulungu5/ Zaba,-4.3297183,18.2532967,,School,DRC_All_SCHool_Local
École Primaire d'Application Mulo,-0.131726,29.2652834,,School,DRC_All_SCHool_Local
Centre Socio-éducatif de Mulo,-0.1342358,29.2667446,,School,DRC_All_SCHool_Local
Institut Biondi,-0.1332105,29.2678969,,School,DRC_All_SCHool_Local
École Primaire d'Application Cangmuka,-0.1339524,29.2649266,,School,DRC_All_SCHool_Local
Ecole Primaire Masikilizano,0.1349817,29.28141,,School,DRC_All_SCHool_Local
Ecole Primaire Kamusonge,0.1363617,29.2822564,,School,DRC_All_SCHool_Local
Ecole Maternelle Masikilizano,0.1356983,29.2813333,,School,DRC_All_SCHool_Local
Complexe Scolaire Lofudu,-4.3779543,15.3612129,,School,DRC_All_SCHool_Local
Complexe Scolaire Ngami,-4.3751896,15.3601313,,School,DRC_All_SCHool_Local
Ep MBILI,-1.4965772,18.9313842,,School,DRC_All_SCHool_Local
EP NGENDE,-1.496283,18.9315888,,School,DRC_All_SCHool_Local
École Primaire Biena-Lukanga,-0.0748716,29.2940049,,School,DRC_All_SCHool_Local
Complexe Scolaire KASIMBI,-1.67477,29.2268095,,School,DRC_All_SCHool_Local
Institut Tuadibishe,-0.1343623,29.2664119,,School,DRC_All_SCHool_Local
Institut Vuhovi i,0.1390879,29.4010342,,School,DRC_All_SCHool_Local
École Primaire Vusaghala. 3e CBCE,0.1294109,29.3822315,,School,DRC_All_SCHool_Local
EP LOKOMBE,-1.4959266,18.9316324,,School,DRC_All_SCHool_Local
Complexe Scolaire Viranga Kadetse,0.0951489,29.3074109,,School,DRC_All_SCHool_Local
Foyer Social Katwa,0.0972327,29.3107842,,School,DRC_All_SCHool_Local
Institut Ngununu,0.0903899,29.324937,,School,DRC_All_SCHool_Local
École Primaire Kilamata,-0.119252,29.3280578,,School,DRC_All_SCHool_Local
École Primaire Vukekena,-0.0001698,29.34828,,School,DRC_All_SCHool_Local
Institut de Vukekena,-0.0006538,29.3477361,,School,DRC_All_SCHool_Local
Coplexe Scolaire Kunobaherenie,0.1068436,29.3052507,,School,DRC_All_SCHool_Local
EP Kinyavuyiri,0.1103348,29.3013046,,School,DRC_All_SCHool_Local
Groupe Scolaire Les Colibris,0.1080837,29.3046726,,School,DRC_All_SCHool_Local
Institut Butsiri,0.1062907,29.299724,,School,DRC_All_SCHool_Local
Complexe Scolaire La Prospérité,0.1124026,29.3137749,,School,DRC_All_SCHool_Local
Institut Saint Kizito,0.1047776,29.3163152,,School,DRC_All_SCHool_Local
Complexe Scolaire Lenda,0.1049319,29.3175762,,School,DRC_All_SCHool_Local
Ecole Primaire Malonga,0.1130333,29.3203917,,School,DRC_All_SCHool_Local
Complexe Scolaire La Référence,0.1210551,29.3090122,,School,DRC_All_SCHool_Local
Complexe Scolaire Alliance,0.111565,29.315015,,School,DRC_All_SCHool_Local
Ecole Primaire Vutahira,0.10754,29.3258683,,School,DRC_All_SCHool_Local
Ecole Primaire Hekima,0.1122107,29.3128637,,School,DRC_All_SCHool_Local
Complexe Scolaire Les Savants,0.1065002,29.3176727,,School,DRC_All_SCHool_Local
Institut Kalaghu,0.112285,29.3124267,,School,DRC_All_SCHool_Local
Ecole Primaire Uwakere,0.1082017,29.3172557,,School,DRC_All_SCHool_Local
CS La Colombe,0.0885264,29.2793913,,School,DRC_All_SCHool_Local
EP Mont Bleu,0.0893016,29.2735615,,School,DRC_All_SCHool_Local
EDAP Kaseso/Secondaire,0.0840159,29.274357,,School,DRC_All_SCHool_Local
EP Kavuhiro,0.0899844,29.2808811,,School,DRC_All_SCHool_Local
EDAP Kaseso/Primaire,0.084206,29.2751916,,School,DRC_All_SCHool_Local
CS M'ont Bleu,0.0893873,29.273855,,School,DRC_All_SCHool_Local
CS Kat-Siv 2,0.0914691,29.2712415,,School,DRC_All_SCHool_Local
Institut de la Gombe,0.0869352,29.2805986,,School,DRC_All_SCHool_Local
EP Bwikali,0.0926118,29.2732154,,School,DRC_All_SCHool_Local
EP Vuhika,0.0929189,29.3193476,,School,DRC_All_SCHool_Local
CEDIAR Katwa,0.0929298,29.3156466,,School,DRC_All_SCHool_Local
Complexe Scolaire la Gloire,0.0855432,29.3143755,,School,DRC_All_SCHool_Local
Institut Fatanyayo,0.1000961,29.3189465,,School,DRC_All_SCHool_Local
Centre d'apprendissage Leproserie,0.0920325,29.3167512,,School,DRC_All_SCHool_Local
Complexe Scolaire Saint Antoine,0.0987334,29.3090454,,School,DRC_All_SCHool_Local
Complexe Scolaire Kyangu School,0.0921357,29.3236146,,School,DRC_All_SCHool_Local
EP Les Mages,0.0833795,29.309844,,School,DRC_All_SCHool_Local
EP Kaleverio,0.0720223,29.3202949,,School,DRC_All_SCHool_Local
Institut Vughusu,0.07705,29.2924133,,School,DRC_All_SCHool_Local
Ecole Primaire Mukeleghe,0.0812697,29.2988336,,School,DRC_All_SCHool_Local
Institut Vukaka,0.0883041,29.2980298,,School,DRC_All_SCHool_Local
Complexe Scolaire la Conscience,0.076747,29.2954269,,School,DRC_All_SCHool_Local
EP Essoko,3.0339145,30.7030697,,School,DRC_All_SCHool_Local
EP Lamila,3.1574303,30.7260715,,School,DRC_All_SCHool_Local
EP CECA 20 Macadoine,3.1207959,30.7125956,,School,DRC_All_SCHool_Local
EP Vieux Boboto,3.1206614,30.7107639,,School,DRC_All_SCHool_Local
EP Anuarite et DjauDjau,3.1148158,30.6996133,,School,DRC_All_SCHool_Local
EP Anaka,3.3040547,30.8253173,,School,DRC_All_SCHool_Local
EP Nyori Ota,3.2821854,30.7023954,,School,DRC_All_SCHool_Local
EP Oria,3.0062296,30.7146101,,School,DRC_All_SCHool_Local
EP Labru,3.1133331,30.7344277,,School,DRC_All_SCHool_Local
EP Pabiri,3.1432113,30.7874201,,School,DRC_All_SCHool_Local
EP Adrarua,3.1270967,30.7966217,,School,DRC_All_SCHool_Local
EP/Instutit Gala,3.1215387,30.773256,,School,DRC_All_SCHool_Local
EP 3 Ariwara,3.123765,30.6972167,,School,DRC_All_SCHool_Local
EP Etukari,3.0350688,30.7607983,,School,DRC_All_SCHool_Local
EP Lolo,3.0922392,30.7468838,,School,DRC_All_SCHool_Local
EP 1 Zaki,3.1374491,30.7116053,,School,DRC_All_SCHool_Local
EP Nyori noa,3.06793,30.7580496,,School,DRC_All_SCHool_Local
EP Nderi,3.1124229,30.7707971,,School,DRC_All_SCHool_Local
EP Edipi li,3.2691427,30.72141,,School,DRC_All_SCHool_Local
EP Tsokoro,3.2923407,30.7443869,,School,DRC_All_SCHool_Local
EP Eredjo,3.2669775,30.7071795,,School,DRC_All_SCHool_Local
Ecole Primaire Kolo,3.1235629,30.6974534,,School,DRC_All_SCHool_Local
EP et Institut salama,3.1199049,30.6906023,,School,DRC_All_SCHool_Local
EP et Institut Oronzi,3.2310484,30.7214797,,School,DRC_All_SCHool_Local
EP Male,3.1318629,30.7109547,,School,DRC_All_SCHool_Local
EP Al Oubai,3.1399166,30.6991431,,School,DRC_All_SCHool_Local
EP/Institut,3.1116675,30.6989196,,School,DRC_All_SCHool_Local
EP Titi Rogale,3.2566617,30.8212886,,School,DRC_All_SCHool_Local
EP Liba d'Amanipi,3.2703306,30.6859654,,School,DRC_All_SCHool_Local
EP/Institut Pabiri,3.1418225,30.7938192,,School,DRC_All_SCHool_Local
EP 2 Nono,3.1322936,30.7643247,,School,DRC_All_SCHool_Local
EP 2 ZAKI,3.1392387,30.7134262,,School,DRC_All_SCHool_Local
EP Olidri,3.0180924,30.7236912,,School,DRC_All_SCHool_Local
EP Etu- Ali,3.0435467,30.75037,,School,DRC_All_SCHool_Local
EP 1 Ariwara,3.1364268,30.7132907,,School,DRC_All_SCHool_Local
EP Kiribala,3.2780961,30.7700143,,School,DRC_All_SCHool_Local
EP Kolobe,3.2633717,30.7224933,,School,DRC_All_SCHool_Local
EP Boboto,3.1328899,30.7066517,,School,DRC_All_SCHool_Local
EP Witsiri,3.2260784,30.7141511,,School,DRC_All_SCHool_Local
EP Bongoa,3.2711684,30.8206761,,School,DRC_All_SCHool_Local
